chr	start	end	peak_id	score	strand	intron_chr	intron_start	intron_end	intron_id	intron_score	intron_strand	rPos	Overlap_start	Overlap_end	Control_start	Control_end	Intron_length	Control_length	ExonORIntron	Overlap_Phastcon	Control_Phastcon	Overlap_GC	Control_GC	Class	m6A_Intensity
chr2	34288656	34288797	m6AIP_abcam_peak_4783	0.0	-	chr2	34224646	34370823	ENSMUST00000040638.14|Pbx3|ENSMUSG00000038718.15|protein_coding_Intron_2	0.0	-	0.5616683883237445	34288656	34288797	34356288	34356429	146177	10962	Constitutive_Intron	1	0.549801	0.46808510638297873	0.41134751773049644	Cfg3	0.97893136862998
chr2	34336793	34336959	m6AIP_abcam_peak_4784	0.0	-	chr2	34224646	34370823	ENSMUST00000040638.14|Pbx3|ENSMUSG00000038718.15|protein_coding_Intron_2	0.0	-	0.2320064031961252	34336793	34336959	34343173	34343339	146177	10962	Constitutive_Intron	0.0146506	0.0208373	0.43373493975903615	0.3493975903614458	Cfg3	1.14178168221424
chr2	34772189	34772271	m6AIP_SySy_peak_3918a	0.0	+	chr2	34772146	34772228	ENSMUST00000028222.12|Hspa5|ENSMUSG00000026864.13|protein_coding_Intron_1	0.0	+	0.8902439024390244	34772189	34772228	34772188	34772227	82	94	Alternative_ExonIntron	0.0347179	0.0269231	0.717948717948718	0.6923076923076923	Cfg2	0.360221779364889
chr2	34796093	34796257	m6AIP_abcam_peak_4787	0.0	-	chr2	34795329	34797374	ENSMUST00000145903.7|Rabepk|ENSMUSG00000070953.13|protein_coding_Intron_2	0.0	-	0.5970660146699267	34796093	34796257	34797095	34797259	2045	4516	Constitutive_Intron	0.00827439	0.684738	0.5182926829268293	0.42073170731707316	Cfg3	0.688664463532993
chr2	34859632	34859732	m6AIP_abcam_peak_4790	0.0	-	chr2	34857829	34860631	ENSMUST00000028225.11|Psmd5|ENSMUSG00000026869.12|protein_coding_Intron_6	0.0	-	0.35296216987865814	34859632	34859732	34858448	34858548	2802	2682	Constitutive_Intron	0.0076	0.09152	0.45	0.52	Cfg3	0.688163555624989
chr2	35150059	35150148	m6AIP_abcam_peak_4791a	0.0	+	chr2	35149594	35151679	ENSMUST00000028237.14|Cntrl|ENSMUSG00000057110.15|protein_coding_Intron_22	0.0	+	0.24316546762589927	35150059	35150148	35149884	35149973	2085	1252	Constitutive_Intron	0.21727	0.115056	0.5280898876404494	0.4943820224719101	Cfg3	0.340923258180765
chr2	35150149	35150243	m6AIP_abcam_peak_4791b	0.0	+	chr2	35149594	35151679	ENSMUST00000028237.14|Cntrl|ENSMUSG00000057110.15|protein_coding_Intron_22	0.0	+	0.2896882494004796	35150149	35150243	35149862	35149956	2085	1143	Constitutive_Intron	0.0208723	0.164223	0.5425531914893617	0.44680851063829785	Cfg3	1.71095520767901
chr2	35161795	35161939	m6AIP_abcam_peak_4792	0.0	+	chr2	35160917	35161928	ENSMUST00000028237.14|Cntrl|ENSMUSG00000057110.15|protein_coding_Intron_29	0.0	+	0.8961424332344213	35161795	35161928	35161190	35161323	1011	667	Alternative_ExonIntron	0.326638	0	0.44360902255639095	0.42105263157894735	Cfg3	-0.19570506223532
chr2	35665052	35665191	m6AIP_abcam_peak_4795	0.0	+	chr2	35661625	35707647	ENSMUST00000091010.11|Dab2ip|ENSMUSG00000026883.17|protein_coding_Intron_3	0.0	+	0.07494241884316197	35665052	35665191	35662159	35662298	46022	21604	Constitutive_Intron	0.0698417	0.500446	0.5179856115107914	0.5899280575539568	Cfg3	0.529246295162043
chr2	37435700	37435864	m6AIP_SySy_peak_3930	0.0	-	chr2	37430979	37442686	ENSMUST00000112932.1|Zbtb6|ENSMUSG00000066798.3|protein_coding_Intron_1	0.0	-	0.5893909626719057	37435700	37435864	37440309	37440473	11707	11707	Alternative_ExonIntron	0.99986	0.0215305	0.4634146341463415	0.2926829268292683	Cfg1	3.39620210520897
chr2	37435957	37436113	m6AIP_SySy_peak_3931a	0.0	-	chr2	37430979	37442686	ENSMUST00000112932.1|Zbtb6|ENSMUSG00000066798.3|protein_coding_Intron_1	0.0	-	0.5694883403092167	37435957	37436113	37437108	37437264	11707	885	Alternative_ExonIntron	0.999929	0.378423	0.4166666666666667	0.34615384615384615	Cfg2	1.17380396115313
chr2	37436114	37436270	m6AIP_SySy_peak_3931b	0.0	-	chr2	37430979	37442686	ENSMUST00000112932.1|Zbtb6|ENSMUSG00000066798.3|protein_coding_Intron_1	0.0	-	0.5532587340907149	37436114	37436270	37433125	37433281	11707	11707	Alternative_ExonIntron	0.991295	0.372949	0.4807692307692308	0.33974358974358976	Cfg1	1.88270831674218
chr2	37436404	37436554	m6AIP_abcam_peak_4802b	0.0	-	chr2	37430979	37442686	ENSMUST00000112932.1|Zbtb6|ENSMUSG00000066798.3|protein_coding_Intron_1	0.0	-	0.5311352182454941	37436404	37436554	37441301	37441451	11707	885	Alternative_ExonIntron	0.99974	0.0627533	0.44666666666666666	0.43333333333333335	Cfg3	2.12356065938745
chr2	37436555	37436732	m6AIP_abcam_peak_4802c	0.0	-	chr2	37430979	37442686	ENSMUST00000112932.1|Zbtb6|ENSMUSG00000066798.3|protein_coding_Intron_1	0.0	-	0.5161868967284531	37436555	37436732	37434844	37435021	11707	11707	Alternative_ExonIntron	0.993237	0.0691582	0.4576271186440678	0.327683615819209	Cfg3	1.54040777560371
chr2	37524200	37524353	m6AIP_abcam_peak_4803	0.0	+	chr2	37509078	37532515	ENSMUST00000061179.11|Rabgap1|ENSMUSG00000035437.15|protein_coding_Intron_13	0.0	+	0.6470538038144814	37524200	37524353	37522975	37523128	23437	397	Constitutive_Intron	0.0232288	0.130562	0.39215686274509803	0.35294117647058826	Cfg3	0.368731578815944
chr2	37551071	37551197	m6AIP_abcam_peak_4804	0.0	+	chr2	37543231	37555705	ENSMUST00000061179.11|Rabgap1|ENSMUSG00000035437.15|protein_coding_Intron_19	0.0	+	0.6328362995029662	37551071	37551197	37543903	37544029	12474	12474	Constitutive_Intron	0.00154762	0.0334286	0.48412698412698413	0.2777777777777778	Cfg3	0.495459160922564
chr2	37586755	37586857	m6AIP_abcam_peak_4806	0.0	-	chr2	37586554	37590656	ENSMUST00000028279.9|Strbp|ENSMUSG00000026915.16|protein_coding_Intron_15	0.0	-	0.9385665529010239	37586755	37586857	37589794	37589896	4102	1424	Constitutive_Intron	0.0196471	0.00602941	0.4215686274509804	0.3627450980392157	Cfg3	0.444788977596405
chr2	37925438	37925623	m6AIP_abcam_peak_4810	0.0	-	chr2	37858472	37936618	ENSMUST00000102787.9|Dennd1a|ENSMUSG00000035392.17|protein_coding_Intron_13	0.0	-	0.14240012284697878	37925438	37925623	37887532	37887717	78146	78146	Constitutive_Intron	0.00774054	0.0110865	0.572972972972973	0.4540540540540541	Cfg3	0.893969661873115
chr2	38601507	38601618	m6AIP_abcam_peak_4811	0.0	-	chr2	38590848	38613431	ENSMUST00000028083.5|Psmb7|ENSMUSG00000026750.6|protein_coding_Intron_6	0.0	-	0.5245981490501705	38601507	38601618	38596544	38596655	22583	389	Constitutive_Intron	0.00192793	0.0667027	0.4594594594594595	0.3963963963963964	Cfg3	0.296494161961876
chr2	38617166	38617266	m6AIP_abcam_peak_4812	0.0	-	chr2	38613490	38633850	ENSMUST00000028083.5|Psmb7|ENSMUSG00000026750.6|protein_coding_Intron_5	0.0	-	0.8172396856581532	38617166	38617266	38614431	38614531	20360	6106	Constitutive_Intron	0.00792	1	0.52	0.29	Cfg3	1.14471623046495
chr2	49485964	49486077	m6AIP_abcam_peak_4818	0.0	+	chr2	49451958	49488688	ENSMUST00000092123.10|Epc2|ENSMUSG00000069495.12|protein_coding_Intron_1	0.0	+	0.9273073781649878	49485964	49486077	49462776	49462889	36730	1900	Constitutive_Intron	0.279097	0.112389	0.4778761061946903	0.36283185840707965	Cfg3	0.902628693257213
chr2	51437243	51437356	m6AIP_SySy_peak_3940a	0.0	-	chr2	51436229	51437693	ENSMUST00000154530.1|1700057H21Rik|ENSMUSG00000086007.1|lncRNA_Intron_1	0.0	-	0.27459016393442626	51437243	51437356	51436554	51436667	1464	14881	Constitutive_Intron	0.0478319	0.165867	0.40707964601769914	0.3008849557522124	Cfg2	2.51452992293261
chr2	51437357	51437495	m6AIP_SySy_peak_3940b	0.0	-	chr2	51436229	51437693	ENSMUST00000154530.1|1700057H21Rik|ENSMUSG00000086007.1|lncRNA_Intron_1	0.0	-	0.1837431693989071	51437357	51437495	51437386	51437524	1464	14881	Constitutive_Intron	0.0826014	0.0815	0.463768115942029	0.47101449275362317	Cfg2	2.11928710767376
chr2	52072889	52073139	m6AIP_SySy_peak_3941	0.0	+	chr2	52072866	52073136	ENSMUST00000112693.9|Rif1|ENSMUSG00000036202.16|protein_coding_Intron_1	0.0	+	0.5481481481481482	52072889	52073136	52072881	52073128	270	846	Constitutive_Intron	0.277219	0.270348	0.8178137651821862	0.8218623481781376	Cfg2	0.661999227857975
chr2	52078594	52078844	m6AIP_abcam_peak_4823	0.0	+	chr2	52078520	52081225	ENSMUST00000112693.9|Rif1|ENSMUSG00000036202.16|protein_coding_Intron_7	0.0	+	0.07356746765249537	52078594	52078844	52079584	52079834	2705	623	Constitutive_Intron	0.070896	0.014604	0.56	0.456	Cfg3	1.02942775831582
chr2	57253903	57254036	m6AIP_abcam_peak_4831	0.0	+	chr2	57238567	57267972	ENSMUST00000112618.8|Gpd2|ENSMUSG00000026827.12|protein_coding_Intron_1	0.0	+	0.5237204557048121	57253903	57254036	57254114	57254247	29405	106	Constitutive_Intron	0.156338	0.197872	0.5488721804511278	0.39849624060150374	Cfg3	0.29871668939315
chr2	59317034	59317138	m6AIP_abcam_peak_4833	0.0	+	chr2	59311913	59318511	ENSMUST00000102754.10|Pkp4|ENSMUSG00000026991.20|protein_coding_Intron_9	0.0	+	0.7784177023340406	59317034	59317138	59315368	59315472	6598	3857	Constitutive_Intron	0.197808	0.00447115	0.5192307692307693	0.40384615384615385	Cfg3	0.757696826311395
chr2	59321798	59322048	m6AIP_SySy_peak_3951	0.0	+	chr2	59318644	59322501	ENSMUST00000102754.10|Pkp4|ENSMUSG00000026991.20|protein_coding_Intron_10	0.0	+	0.8501425978739954	59321798	59322048	59319846	59320096	3857	1017	Constitutive_Intron	0.140668	0	0.356	0.36	Cfg2	2.05364532530526
chr2	59632947	59633097	m6AIP_abcam_peak_4836	0.0	+	chr2	59612196	59646768	ENSMUST00000037526.10|Tanc1|ENSMUSG00000035168.16|protein_coding_Intron_1	0.0	+	0.6010933703575148	59632947	59633097	59645083	59645233	34572	12850	Constitutive_Intron	0.00322	0.76332	0.5	0.4533333333333333	Cfg3	0.56115704756394
chr2	59636926	59637089	m6AIP_abcam_peak_4837	0.0	+	chr2	59612196	59646768	ENSMUST00000037526.10|Tanc1|ENSMUSG00000035168.16|protein_coding_Intron_1	0.0	+	0.7168228624320259	59636926	59637089	59616808	59616971	34572	1872	Constitutive_Intron	0.180366	0.126288	0.5153374233128835	0.4294478527607362	Cfg3	0.537287278534715
chr2	59759815	59760014	m6AIP_abcam_peak_4838	0.0	+	chr2	59758569	59771131	ENSMUST00000037526.10|Tanc1|ENSMUSG00000035168.16|protein_coding_Intron_5	0.0	+	0.10101894602770259	59759815	59760014	59770397	59770596	12562	1311	Constitutive_Intron	0.00905528	0.0196583	0.5125628140703518	0.46733668341708545	Cfg3	0.52351231209048
chr2	59802559	59802674	m6AIP_abcam_peak_4839	0.0	+	chr2	59800178	59806275	ENSMUST00000037526.10|Tanc1|ENSMUSG00000035168.16|protein_coding_Intron_14	0.0	+	0.39412825979990157	59802559	59802674	59804105	59804220	6097	1090	Constitutive_Intron	0.0148	0.0776522	0.5217391304347826	0.5217391304347826	Cfg3	1.04763723968546
chr2	59824636	59824885	m6AIP_SySy_peak_3952	0.0	+	chr2	59820285	59833135	ENSMUST00000037526.10|Tanc1|ENSMUSG00000035168.16|protein_coding_Intron_19	0.0	+	0.34575875486381324	59824636	59824885	59824758	59825007	12850	12850	Constitutive_Intron	0.00404418	0.019506	0.5341365461847389	0.4979919678714859	Cfg2	1.68045792602281
chr2	60347916	60348141	m6AIP_abcam_peak_4842	0.0	-	chr2	60340234	60348352	ENSMUST00000112533.7|Ly75|ENSMUSG00000026980.15|protein_coding_Intron_13	0.0	-	0.043606799704360655	60347916	60348141	60340255	60340480	8118	442	Constitutive_Intron	0.004	0.155738	0.5022222222222222	0.3511111111111111	Cfg3	0.819917638354765
chr2	61786653	61786843	m6AIP_abcam_peak_4843	0.0	+	chr2	61785559	61797394	ENSMUST00000028278.13|Psmd14|ENSMUSG00000026914.15|protein_coding_Intron_10	0.0	+	0.09615547106041403	61786653	61786843	61789373	61789563	11835	2524	Constitutive_Intron	0.0900632	0.157214	0.43157894736842106	0.4052631578947368	Cfg3	0.784986084312025
chr2	65853472	65853597	m6AIP_abcam_peak_4847	0.0	+	chr2	65845884	65860530	ENSMUST00000122912.7|Csrnp3|ENSMUSG00000044647.16|protein_coding_Intron_1	0.0	+	0.5222586371705585	65853472	65853597	65847858	65847983	14646	70906	Constitutive_Intron	0.144872	0.445224	0.448	0.504	Cfg3	3.07198954835375
chr2	68935077	68935211	m6AIP_abcam_peak_4852	0.0	+	chr2	68934620	68947226	ENSMUST00000176018.1|Cers6|ENSMUSG00000027035.10|protein_coding_Intron_2	0.0	+	0.04156750753609392	68935077	68935211	68943065	68943199	12606	55389	Constitutive_Intron	0.00828358	0	0.47761194029850745	0.3880597014925373	Cfg3	0.49948162102769
chr2	69195230	69195374	m6AIP_abcam_peak_4853	0.0	-	chr2	69194545	69197134	ENSMUST00000112320.7|Spc25|ENSMUSG00000005233.16|protein_coding_Intron_6	0.0	-	0.7157203553495558	69195230	69195374	69194668	69194812	2589	651	Constitutive_Intron	0.0191579	0.398222	0.4305555555555556	0.3263888888888889	Cfg3	0.570224156339055
chr2	69946021	69946152	m6AIP_abcam_peak_4858	0.0	+	chr2	69945147	69948423	ENSMUST00000112251.8|Ubr3|ENSMUSG00000044308.17|protein_coding_Intron_10	0.0	+	0.2863247863247863	69946021	69946152	69947696	69947827	3276	102	Constitutive_Intron	0.0035	0.167611	0.45038167938931295	0.3511450381679389	Cfg3	2.1833248880968
chr2	69947152	69947363	m6AIP_abcam_peak_4859	0.0	+	chr2	69945147	69948423	ENSMUST00000112251.8|Ubr3|ENSMUSG00000044308.17|protein_coding_Intron_10	0.0	+	0.6486568986568987	69947152	69947363	69946435	69946646	3276	5643	Constitutive_Intron	0.212829	0.171711	0.4786729857819905	0.38388625592417064	Cfg3	1.17855049668854
chr2	70796953	70797104	m6AIP_abcam_peak_4862a	0.0	-	chr2	70786995	70825192	ENSMUST00000038584.8|Tlk1|ENSMUSG00000041997.16|protein_coding_Intron_1	0.0	-	0.7371259522999188	70796953	70797104	70823958	70824109	38197	294	Constitutive_Intron	0.702748	0.872523	0.4503311258278146	0.3509933774834437	Cfg3	0.695202920642305
chr2	70797105	70797289	m6AIP_abcam_peak_4862b	0.0	-	chr2	70786995	70825192	ENSMUST00000038584.8|Tlk1|ENSMUSG00000041997.16|protein_coding_Intron_1	0.0	-	0.733513103123282	70797105	70797289	70803154	70803338	38197	179	Constitutive_Intron	0.167185	0.0886793	0.46195652173913043	0.40217391304347827	Cfg3	0.56496694352394
chr2	71216301	71216495	m6AIP_SySy_peak_3964	0.0	+	chr2	71214555	71219300	ENSMUST00000112140.7|Dync1i2|ENSMUSG00000027012.15|protein_coding_Intron_2	0.0	+	0.3804004214963119	71216301	71216495	71218475	71218669	4745	10658	Constitutive_Intron	0	0.0829691	0.4175257731958763	0.31443298969072164	Cfg2	3.23071911811837
chr2	71439821	71439986	m6AIP_abcam_peak_4863	0.0	+	chr2	71438812	71441167	ENSMUST00000112122.8|Hat1|ENSMUSG00000027018.11|protein_coding_Intron_10	0.0	+	0.4823779193205945	71439821	71439986	71439221	71439386	2355	235	Constitutive_Intron	0.0754706	0.337796	0.5333333333333333	0.24848484848484848	Cfg3	0.503668965394484
chr2	71519916	71520061	m6AIP_SySy_peak_3965	0.0	+	chr2	71515800	71522532	ENSMUST00000037210.8|Metap1d|ENSMUSG00000041921.16|protein_coding_Intron_6	0.0	+	0.6229946524064172	71519916	71520061	71518019	71518164	6732	87	Constitutive_Intron	0.100297	0.943083	0.4413793103448276	0.3310344827586207	Cfg2	1.86537736191766
chr2	71520364	71520515	m6AIP_SySy_peak_3966	0.0	+	chr2	71515800	71522532	ENSMUST00000037210.8|Metap1d|ENSMUSG00000041921.16|protein_coding_Intron_6	0.0	+	0.6867201426024956	71520364	71520515	71521764	71521915	6732	2798	Constitutive_Intron	0.253894	0.0340066	0.5231788079470199	0.4503311258278146	Cfg1	1.87565043629511
chr2	72967573	72967680	m6AIP_abcam_peak_4868	0.0	-	chr2	72946738	72970154	ENSMUST00000102689.9|Sp3|ENSMUSG00000027109.16|protein_coding_Intron_4	0.0	-	0.10825930987359067	72967573	72967680	72957989	72958096	23416	617	Constitutive_Intron	0	0.359682	0.514018691588785	0.2523364485981308	Cfg3	0.744451628616077
chr2	73825570	73825681	m6AIP_abcam_peak_4871a	0.0	-	chr2	73823306	73828471	ENSMUST00000055833.11|Atf2|ENSMUSG00000027104.18|protein_coding_Intron_12	0.0	-	0.5508228460793805	73825570	73825681	73825840	73825951	5165	643	Constitutive_Intron	0.209375	0.105198	0.5045045045045045	0.4774774774774775	Cfg3	0.753750380941101
chr2	73825682	73825793	m6AIP_abcam_peak_4871b	0.0	-	chr2	73823306	73828471	ENSMUST00000055833.11|Atf2|ENSMUSG00000027104.18|protein_coding_Intron_12	0.0	-	0.5291384317521781	73825682	73825793	73827787	73827898	5165	1113	Constitutive_Intron	0.27427	0.938847	0.3963963963963964	0.32432432432432434	Cfg3	0.797828767808951
chr2	73886949	73887132	m6AIP_abcam_peak_4872a	0.0	-	chr2	73880379	73892474	ENSMUST00000055833.11|Atf2|ENSMUSG00000027104.18|protein_coding_Intron_1	0.0	-	0.44704423315419595	73886949	73887132	73890610	73890793	12095	4052	Constitutive_Intron	0	0.0361257	0.546448087431694	0.41530054644808745	Cfg3	0.8487000327175
chr2	73887133	73887211	m6AIP_abcam_peak_4872b	0.0	-	chr2	73880379	73892474	ENSMUST00000055833.11|Atf2|ENSMUSG00000027104.18|protein_coding_Intron_1	0.0	-	0.4361306324927656	73887133	73887211	73890980	73891058	12095	12095	Constitutive_Intron	0.00673913	0.000961538	0.48717948717948717	0.23076923076923078	Cfg3	0.609562848281019
chr2	74561486	74561599	m6AIP_abcam_peak_4874	0.0	-	chr2	74555046	74568940	ENSMUST00000064503.12|Lnpk|ENSMUSG00000009207.15|protein_coding_Intron_4	0.0	-	0.5302288757737152	74561486	74561599	74557180	74557293	13894	3886	Constitutive_Intron	0	0.0319823	0.5221238938053098	0.45132743362831856	Cfg3	0.812508803486858
chr2	74563691	74563824	m6AIP_abcam_peak_4875	0.0	-	chr2	74555046	74568940	ENSMUST00000064503.12|Lnpk|ENSMUSG00000009207.15|protein_coding_Intron_4	0.0	-	0.37368648337411836	74563691	74563824	74556798	74556931	13894	3002	Constitutive_Intron	0	0.0160301	0.5639097744360902	0.2932330827067669	Cfg3	1.22043363540048
chr2	74566331	74566466	m6AIP_abcam_peak_4876	0.0	-	chr2	74555046	74568940	ENSMUST00000064503.12|Lnpk|ENSMUSG00000009207.15|protein_coding_Intron_4	0.0	-	0.18166114869727945	74566331	74566466	74567011	74567146	13894	13894	Constitutive_Intron	0.17443	0.126911	0.3851851851851852	0.4148148148148148	Cfg3	0.1243896321619
chr2	75662759	75662957	m6AIP_abcam_peak_4877	0.0	+	chr2	75662756	75662844	ENSMUST00000111964.7|Hnrnpa3|ENSMUSG00000059005.13|protein_coding_Intron_6	0.0	+	0.9090909090909091	75662759	75662844	75662756	75662841	88	645	Constitutive_Intron	0.046	0.0558706	0.2823529411764706	0.2823529411764706	Cfg3	1.83899946894141
chr2	75663486	75663607	m6AIP_abcam_peak_4878	0.0	+	chr2	75662925	75663570	ENSMUST00000111964.7|Hnrnpa3|ENSMUSG00000059005.13|protein_coding_Intron_7	0.0	+	0.9782945736434109	75663486	75663570	75663128	75663212	645	88	Constitutive_Intron	0.0690119	0.011881	0.34523809523809523	0.36904761904761907	Cfg3	1.35614437630912
chr2	75665157	75665400	m6AIP_abcam_peak_4879	0.0	+	chr2	75665150	75665233	ENSMUST00000111964.7|Hnrnpa3|ENSMUSG00000059005.13|protein_coding_Intron_9	0.0	+	0.6987951807228916	75665157	75665233	75665153	75665229	83	82	Constitutive_Intron	0.0602237	0.0472105	0.2894736842105263	0.27631578947368424	Cfg3	1.02437707544675
chr2	84441923	84442007	m6AIP_SySy_peak_3988a	0.0	-	chr2	84434421	84444009	ENSMUST00000111718.7|Tfpi|ENSMUSG00000027082.15|protein_coding_Intron_8	0.0	-	0.21276595744680848	84441923	84442007	84439324	84439408	9588	601	Alternative_ExonIntron	0.00263095	0.00615476	0.3333333333333333	0.5	Cfg2	2.85035893371295
chr2	84442008	84442064	m6AIP_SySy_peak_3988b	0.0	-	chr2	84434421	84444009	ENSMUST00000111718.7|Tfpi|ENSMUSG00000027082.15|protein_coding_Intron_8	0.0	-	0.20890696704213596	84442008	84442064	84441091	84441147	9588	1204	Alternative_ExonIntron	0.07275	0.0245893	0.5357142857142857	0.39285714285714285	Cfg1	1.8454545084206
chr2	84442065	84442193	m6AIP_SySy_peak_3988c	0.0	-	chr2	84434421	84444009	ENSMUST00000111718.7|Tfpi|ENSMUSG00000027082.15|protein_coding_Intron_8	0.0	-	0.19649561952440553	84442065	84442193	84434654	84434782	9588	1057	Alternative_ExonIntron	0.464633	0.00895312	0.4609375	0.265625	Cfg1	1.49924378348202
chr2	84442472	84442705	m6AIP_SySy_peak_3989	0.0	-	chr2	84434421	84444009	ENSMUST00000111718.7|Tfpi|ENSMUSG00000027082.15|protein_coding_Intron_8	0.0	-	0.14726741760534	84442472	84442705	84439511	84439744	9588	1057	Alternative_ExonIntron	0.00461373	0.0313562	0.4034334763948498	0.3648068669527897	Cfg1	1.74846520498278
chr2	84626855	84626963	m6AIP_abcam_peak_4906	0.0	-	chr2	84626137	84650320	ENSMUST00000111694.7|Ctnnd1|ENSMUSG00000034101.14|protein_coding_Intron_1	0.0	-	0.9693586403672001	84626855	84626963	84632922	84633030	24183	386	Constitutive_Intron	0.0492963	0.569796	0.4444444444444444	0.42592592592592593	Cfg3	0.44853602412535
chr2	84626855	84626963	m6AIP_abcam_peak_4906	0.0	-	chr2	84626137	84676096	ENSMUST00000189772.1|Gm28635|ENSMUSG00000101645.1|protein_coding_Intron_2	0.0	-	0.985167837626854	84626855	84626963	84637371	84637479	49959	785	Constitutive_Intron	0.0492963	0.119269	0.4444444444444444	0.3888888888888889	Cfg3	0.44853602412535
chr2	84650496	84650695	m6AIP_abcam_peak_4907	0.0	-	chr2	84626137	84676096	ENSMUST00000189772.1|Gm28635|ENSMUSG00000101645.1|protein_coding_Intron_2	0.0	-	0.5106587401669369	84650496	84650695	84667790	84667989	49959	3082	Alternative_ExonIntron	0.516337	0.389141	0.5527638190954773	0.49748743718592964	Cfg3	1.18018169490424
chr2	84674971	84675091	m6AIP_abcam_peak_4908	0.0	-	chr2	84626137	84676096	ENSMUST00000189772.1|Gm28635|ENSMUSG00000101645.1|protein_coding_Intron_2	0.0	-	0.020476790968594227	84674971	84675091	84640462	84640582	49959	1693	Constitutive_Intron	0.173458	0.0137	0.5583333333333333	0.4083333333333333	Cfg3	0.190119139666172
chr2	84674971	84675091	m6AIP_abcam_peak_4908	0.0	-	chr2	84673606	84675404	ENSMUST00000111665.7|Tmx2|ENSMUSG00000050043.16|protein_coding_Intron_5	0.0	-	0.18409343715239157	84674971	84675091	84673774	84673894	1798	100	Constitutive_Intron	0.173458	0.0270833	0.5583333333333333	0.3	Cfg3	0.190119139666172
